,playerID,yearID,teamID,lgID.x,inseason,G.x,W.x,L.x,rank,plyrMgr,Glast2,Wlast2,Llast2,PercentLast2,Glast3,Wlast3,Llast3,PercentLast3,totalgames,totalwins,totalloss,totalavgrank,totalseasons,lgID.y,franchID,divID,Rank,G.y,Ghome,W.y,L.y,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,Fired,startyear,labeller,censor
285,bambege01,1986,ML4,AL,1,152,71,81,6,N,313,142,171,0.453674121,405,189,216,0.466666667,728,377,351,4,5,AL,MIL,E,6,161,80,77,84,N,NA,N,N,667,5461,1393,255,38,127,530,986,100,50,NA,NA,734,638,4.01,29,12,32,4293,1478,158,494,952,146,146,0.976,Milwaukee Brewers,County Stadium,1265041,103,104,MIL,MIL,MIL,FALSE,1982,bambege01 ML4,1
286,borosst01,1986,SDN,NL,1,162,74,88,4,N,NA,NA,NA,0.456790123,NA,NA,NA,0.456790123,162,74,88,4,1,NL,SDP,W,4,162,81,74,88,N,NA,N,N,656,5515,1442,239,25,136,484,917,96,68,NA,NA,723,640,3.99,13,7,32,4329,1406,150,607,934,135,135,0.978,San Diego Padres,Jack Murphy Stadium,1805716,98,98,SDP,SDN,SDN,FALSE,1986,borosst01 SDN,1
287,cottich01,1986,SEA,AL,1,28,9,19,7,N,190,83,107,0.436842105,217,98,119,0.451612903,217,98,119,6,3,AL,SEA,W,7,162,82,67,95,N,NA,N,N,718,5498,1392,243,41,158,572,1148,93,76,NA,NA,835,743,4.65,33,5,27,4317,1590,171,585,944,156,191,0.975,Seattle Mariners,Kingdome,1029045,100,101,SEA,SEA,SEA,TRUE,1984,cottich01 SEA,1
288,ferrami01,1986,KCA,AL,2,74,36,38,3,N,NA,NA,NA,0.486486486,NA,NA,NA,0.486486486,74,36,38,3,1,AL,KCR,W,3,162,81,76,86,N,NA,N,N,654,5561,1403,264,45,137,474,919,97,46,NA,NA,673,611,3.82,24,13,31,4320,1413,121,479,888,123,153,0.98,Kansas City Royals,Royals Stadium,2320794,102,101,KCR,KCA,KCA,TRUE,1986,ferrami01 KCA,1
289,freyji99,1986,CHN,NL,1,56,23,33,5,N,218,100,117,0.458715596,379,196,182,0.517150396,379,196,182,3.333333333,3,NL,CHC,E,5,160,80,70,90,N,NA,N,N,680,5499,1409,258,27,155,508,966,132,62,NA,NA,781,721,4.49,11,6,42,4335,1546,143,557,962,124,147,0.98,Chicago Cubs,Wrigley Field,1859102,107,108,CHC,CHN,CHN,TRUE,1984,freyji99 CHN,1
290,howsedi01,1986,KCA,AL,1,88,40,48,3,N,250,131,119,0.524,412,215,197,0.52184466,770,404,365,1.666666667,6,AL,KCR,W,3,162,81,76,86,N,NA,N,N,654,5561,1403,264,45,137,474,919,97,46,NA,NA,673,611,3.82,24,13,31,4320,1413,121,479,888,123,153,0.98,Kansas City Royals,Royals Stadium,2320794,102,101,KCR,KCA,KCA,TRUE,1981,howsedi01 KCA,1
291,larusto01,1986,CHA,AL,1,64,26,38,5,N,227,111,115,0.488986784,389,185,203,0.475578406,1035,522,510,3.75,8,AL,CHW,W,5,162,81,72,90,N,NA,N,N,644,5406,1335,197,34,121,487,940,115,54,NA,NA,699,630,3.93,18,8,38,4326,1361,143,561,895,117,142,0.981,Chicago White Sox,Comiskey Park,1424313,104,104,CHW,CHA,CHA,TRUE,1979,larusto01 CHA,1
292,martima01,1986,SEA,AL,2,1,0,1,7,N,NA,NA,NA,0,NA,NA,NA,0,1,0,1,7,1,AL,SEA,W,7,162,82,67,95,N,NA,N,N,718,5498,1392,243,41,158,572,1148,93,76,NA,NA,835,743,4.65,33,5,27,4317,1590,171,585,944,156,191,0.975,Seattle Mariners,Kingdome,1029045,100,101,SEA,SEA,SEA,TRUE,1986,martima01 SEA,1
293,millera99,1986,MIN,AL,1,139,59,80,6,N,239,109,130,0.456066946,NA,NA,NA,0.456066946,239,109,130,5,2,AL,MIN,W,6,162,81,71,91,N,NA,N,N,741,5531,1446,257,39,196,501,977,81,61,NA,NA,839,759,4.77,39,6,24,4296,1579,200,503,937,118,168,0.98,Minnesota Twins,Hubert H Humphrey Metrodome,1255453,102,102,MIN,MIN,MIN,TRUE,1985,millera99 MIN,1
294,mooreja01,1986,OAK,AL,1,73,29,44,3,N,235,106,129,0.45106383,353,163,190,0.461756374,353,163,190,4,3,AL,OAK,W,3,162,83,76,86,N,NA,N,N,731,5435,1370,213,25,163,553,983,139,61,NA,NA,760,686,4.31,22,8,37,4299,1334,166,667,937,135,120,0.978,Oakland Athletics,Oakland Coliseum,1314646,92,92,OAK,OAK,OAK,TRUE,1984,mooreja01 OAK,1
295,newmaje01,1986,OAK,AL,2,10,2,8,3,N,NA,NA,NA,0.2,NA,NA,NA,0.2,10,2,8,3,1,AL,OAK,W,3,162,83,76,86,N,NA,N,N,731,5435,1370,213,25,163,553,983,139,61,NA,NA,760,686,4.31,22,8,37,4299,1334,166,667,937,135,120,0.978,Oakland Athletics,Oakland Coliseum,1314646,92,92,OAK,OAK,OAK,TRUE,1986,newmaje01 OAK,1
296,raderdo02,1986,CHA,AL,2,2,1,1,5,N,NA,NA,NA,0.5,NA,NA,NA,0.5,2,1,1,5,1,AL,CHW,W,5,162,81,72,90,N,NA,N,N,644,5406,1335,197,34,121,487,940,115,54,NA,NA,699,630,3.93,18,8,38,4326,1361,143,561,895,117,142,0.981,Chicago White Sox,Comiskey Park,1424313,104,104,CHW,CHA,CHA,TRUE,1986,raderdo02 CHA,1
297,vukovjo01,1986,CHN,NL,2,2,1,1,5,N,NA,NA,NA,0.5,NA,NA,NA,0.5,2,1,1,5,1,NL,CHC,E,5,160,80,70,90,N,NA,N,N,680,5499,1409,258,27,155,508,966,132,62,NA,NA,781,721,4.49,11,6,42,4335,1546,143,557,962,124,147,0.98,Chicago Cubs,Wrigley Field,1859102,107,108,CHC,CHN,CHN,TRUE,1986,vukovjo01 CHN,1
298,weaveea99,1986,BAL,AL,1,162,73,89,7,N,267,126,141,0.471910112,430,220,209,0.511627907,2541,1480,1060,2.235294118,17,AL,BAL,E,7,162,79,73,89,N,NA,N,N,708,5524,1425,223,13,169,563,862,64,34,NA,NA,760,686,4.3,17,6,39,4308,1451,177,535,954,135,163,0.978,Baltimore Orioles,Memorial Stadium,1973176,98,99,BAL,BAL,BAL,FALSE,1970,weaveea99 BAL,1
299,altobjo01,1985,BAL,AL,1,55,29,26,4,N,217,114,103,0.525345622,379,212,167,0.559366755,379,212,167,3.333333333,3,AL,BAL,E,4,161,81,83,78,N,NA,N,N,818,5517,1451,234,22,214,604,908,69,43,NA,NA,764,694,4.38,32,6,33,4281,1480,160,568,793,115,168,0.98,Baltimore Orioles,Memorial Stadium,2132387,97,97,BAL,BAL,BAL,TRUE,1983,altobjo01 BAL,1
300,berrayo01,1985,NYA,AL,1,16,6,10,2,N,178,93,85,0.52247191,342,192,148,0.561403509,342,192,148,2,3,AL,NYY,E,2,161,80,97,64,N,NA,N,N,839,5458,1458,272,31,176,620,771,155,53,NA,NA,660,590,3.69,25,9,49,4320,1373,157,518,907,123,172,0.979,New York Yankees,Yankee Stadium II,2214587,98,97,NYY,NYA,NYA,TRUE,1983,berrayo01 NYA,1
301,coxbo01,1985,TOR,AL,1,161,99,62,1,N,324,188,135,0.580246914,486,277,208,0.569958848,648,355,292,3.25,4,AL,TOR,E,1,161,80,99,62,Y,NA,N,N,759,5508,1482,281,53,158,503,807,144,77,NA,NA,588,533,3.31,18,9,47,4344,1312,147,484,823,125,164,0.98,Toronto Blue Jays,Exhibition Stadium,2468925,104,103,TOR,TOR,TOR,FALSE,1982,coxbo01 TOR,1
302,davenji01,1985,SFN,NL,1,144,56,88,6,N,NA,NA,NA,0.388888889,NA,NA,NA,0.388888889,144,56,88,6,1,NL,SFG,W,6,162,81,62,100,N,NA,N,N,556,5420,1263,217,31,115,488,962,99,55,NA,NA,674,581,3.61,13,5,24,4344,1348,125,572,985,144,134,0.977,San Francisco Giants,Candlestick Park,818697,95,96,SFG,SFN,SFN,TRUE,1985,davenji01 SFN,1
303,gardnbi02,1985,MIN,AL,1,62,27,35,4,N,224,108,116,0.482142857,386,178,208,0.461139896,621,268,353,4.8,5,AL,MIN,W,4,162,84,77,85,N,NA,N,N,705,5509,1453,282,41,141,502,779,68,44,NA,NA,782,710,4.48,41,7,34,4278,1468,164,462,767,120,139,0.98,Minnesota Twins,Hubert H Humphrey Metrodome,1651814,105,105,MIN,MIN,MIN,TRUE,1981,gardnbi02 MIN,1
304,haased01,1985,ATL,NL,1,121,50,71,5,N,NA,NA,NA,0.41322314,NA,NA,NA,0.41322314,121,50,71,5,1,NL,ATL,W,5,162,81,66,96,N,NA,N,N,632,5526,1359,213,28,126,553,849,72,52,NA,NA,781,678,4.19,9,9,29,4371,1512,134,642,776,159,197,0.976,Atlanta Braves,Atlanta-Fulton County Stadium,1350137,105,106,ATL,ATL,ATL,TRUE,1985,haased01 ATL,1
305,lillibo01,1985,HOU,NL,1,162,83,79,4,N,324,163,161,0.50308642,486,248,238,0.510288066,537,276,261,3.5,4,NL,HOU,W,3,162,81,83,79,N,NA,N,N,706,5582,1457,261,42,121,477,873,96,56,NA,NA,691,593,3.66,17,9,42,4374,1393,119,543,909,152,159,0.976,Houston Astros,Astrodome,1184314,97,96,HOU,HOU,HOU,FALSE,1982,lillibo01 HOU,1
306,raderdo02,1985,TEX,AL,1,32,9,23,7,N,193,78,115,0.404145078,356,155,200,0.435393258,356,155,200,5.666666667,3,AL,TEX,W,7,161,80,62,99,N,NA,N,N,617,5361,1359,213,41,129,530,819,130,76,NA,NA,785,715,4.56,18,5,33,4233,1479,173,501,863,119,145,0.98,Texas Rangers,Arlington Stadium,1112497,101,102,TEX,TEX,TEX,TRUE,1983,raderdo02 TEX,1
307,tannech01,1985,PIT,NL,1,161,57,104,6,N,323,132,191,0.408668731,485,216,269,0.445360825,1398,711,685,3.333333333,9,NL,PIT,E,6,161,80,57,104,N,NA,N,N,568,5436,1340,251,28,80,514,842,110,60,NA,NA,708,637,3.97,15,6,29,4335,1406,107,584,962,133,127,0.979,Pittsburgh Pirates,Three Rivers Stadium,735900,99,100,PIT,PIT,PIT,FALSE,1977,tannech01 PIT,1
308,willidi02,1985,SDN,NL,1,162,83,79,3,N,324,175,149,0.540123457,487,256,230,0.525667351,649,337,311,3,4,NL,SDP,W,3,162,81,83,79,N,NA,N,N,650,5507,1405,241,28,109,513,809,60,39,NA,NA,622,548,3.4,26,19,44,4353,1399,127,443,727,124,158,0.98,San Diego Padres,Jack Murphy Stadium,2210352,99,99,SDP,SDN,SDN,FALSE,1982,willidi02 SDN,1
309,winebo01,1985,ATL,NL,2,41,16,25,5,N,NA,NA,NA,0.390243902,NA,NA,NA,0.390243902,41,16,25,5,1,NL,ATL,W,5,162,81,66,96,N,NA,N,N,632,5526,1359,213,28,126,553,849,72,52,NA,NA,781,678,4.19,9,9,29,4371,1512,134,642,776,159,197,0.976,Atlanta Braves,Atlanta-Fulton County Stadium,1350137,105,106,ATL,ATL,ATL,TRUE,1985,winebo01 ATL,1
310,borosst01,1984,OAK,AL,1,44,20,24,4,N,206,94,112,0.45631068,NA,NA,NA,0.45631068,206,94,112,4,2,AL,OAK,W,4,162,81,77,85,N,NA,N,N,738,5457,1415,257,29,158,568,871,145,64,NA,NA,796,712,4.48,15,6,44,4290,1554,155,592,695,146,159,0.975,Oakland Athletics,Oakland Coliseum,1353281,93,93,OAK,OAK,OAK,TRUE,1983,borosst01 OAK,1
311,crandde01,1984,SEA,AL,1,135,59,76,5,N,224,93,131,0.415178571,NA,NA,NA,0.415178571,224,93,131,6,2,AL,SEA,W,5,162,81,74,88,N,NA,N,N,682,5546,1429,244,34,129,519,871,116,62,NA,NA,774,691,4.31,26,4,35,4326,1497,138,619,972,126,143,0.979,Seattle Mariners,Kingdome,870372,98,100,SEA,SEA,SEA,TRUE,1983,crandde01 SEA,1
312,fanniji01,1984,MON,NL,2,30,14,16,5,N,192,100,92,0.520833333,219,116,103,0.529680365,219,116,103,3,3,NL,WSN,E,5,161,81,78,83,N,NA,N,N,593,5439,1367,242,36,96,470,782,131,38,NA,NA,585,526,3.31,19,10,48,4293,1333,114,474,861,132,147,0.978,Montreal Expos,Stade Olympique,1606531,96,96,MON,MON,MON,TRUE,1982,fanniji01 MON,1
313,houkra01,1984,BOS,AL,1,162,86,76,4,N,324,164,160,0.50617284,486,253,233,0.520576132,594,312,282,3.75,4,AL,BOS,E,4,162,81,86,76,N,NA,N,N,810,5648,1598,259,45,181,500,842,38,25,NA,NA,764,670,4.18,40,12,32,4326,1524,141,517,927,143,128,0.977,Boston Red Sox,Fenway Park II,1661618,105,105,BOS,BOS,BOS,FALSE,1981,houkra01 BOS,1
314,lachere01,1984,ML4,AL,1,161,67,94,7,N,NA,NA,NA,0.416149068,NA,NA,NA,0.416149068,161,67,94,7,1,AL,MIL,E,7,161,81,67,94,N,NA,N,N,641,5511,1446,232,36,96,432,673,52,57,NA,NA,734,646,4.06,13,7,41,4299,1532,137,480,785,136,156,0.978,Milwaukee Brewers,County Stadium,1608509,96,97,MIL,MIL,MIL,FALSE,1984,lachere01 ML4,1
315,owenspa99,1984,PHI,NL,1,162,81,81,4,N,239,128,111,0.535564854,319,161,158,0.504702194,319,161,158,3.666666667,3,NL,PHI,E,4,162,81,81,81,N,NA,N,N,720,5614,1494,248,51,147,555,1084,186,60,NA,NA,690,586,3.62,11,6,35,4374,1416,101,448,904,161,112,0.975,Philadelphia Phillies,Veterans Stadium,2062693,102,101,PHI,PHI,PHI,FALSE,1982,owenspa99 PHI,1
316,ozarkda99,1984,SFN,NL,2,56,24,32,6,N,NA,NA,NA,0.428571429,NA,NA,NA,0.428571429,56,24,32,6,1,NL,SFG,W,6,162,81,66,96,N,NA,N,N,682,5650,1499,229,26,112,528,980,126,76,NA,NA,807,713,4.39,9,7,38,4383,1589,125,549,854,169,134,0.973,San Francisco Giants,Candlestick Park,1001545,97,98,SFG,SFN,SFN,TRUE,1984,ozarkda99 SFN,1
317,rappve99,1984,CIN,NL,1,121,51,70,5,N,NA,NA,NA,0.421487603,NA,NA,NA,0.421487603,121,51,70,5,1,NL,CIN,W,5,162,81,70,92,N,NA,N,N,627,5498,1342,238,30,106,566,978,160,63,NA,NA,747,675,4.16,25,6,25,4383,1445,128,578,946,139,116,0.977,Cincinnati Reds,Riverfront Stadium,1275887,104,105,CIN,CIN,CIN,TRUE,1984,rappve99 CIN,1
318,robinfr02,1984,SFN,NL,1,106,42,64,6,N,268,121,147,0.451492537,430,208,222,0.48372093,541,264,277,4.25,4,NL,SFG,W,6,162,81,66,96,N,NA,N,N,682,5650,1499,229,26,112,528,980,126,76,NA,NA,807,713,4.39,9,7,38,4383,1589,125,549,854,169,134,0.973,San Francisco Giants,Candlestick Park,1001545,97,98,SFG,SFN,SFN,TRUE,1981,robinfr02 SFN,1
319,torrejo01,1984,ATL,NL,1,162,80,82,3,N,324,168,156,0.518518519,486,257,229,0.528806584,486,257,229,2,3,NL,ATL,W,2,162,81,80,82,N,NA,N,N,632,5422,1338,234,27,111,555,896,140,85,NA,NA,655,574,3.57,17,7,49,4341,1401,122,525,859,139,153,0.978,Atlanta Braves,Atlanta-Fulton County Stadium,1724892,107,107,ATL,ATL,ATL,FALSE,1982,torrejo01 ATL,1
320,virdobi01,1984,MON,NL,1,131,64,67,5,N,294,146,147,0.496598639,NA,NA,NA,0.496598639,294,146,147,4,2,NL,WSN,E,5,161,81,78,83,N,NA,N,N,593,5439,1367,242,36,96,470,782,131,38,NA,NA,585,526,3.31,19,10,48,4293,1333,114,474,861,132,147,0.978,Montreal Expos,Stade Olympique,1606531,96,96,MON,MON,MON,TRUE,1983,virdobi01 MON,1
321,bambege01,1983,NYN,NL,1,46,16,30,6,N,208,81,127,0.389423077,NA,NA,NA,0.389423077,208,81,127,6,2,NL,NYM,E,6,162,82,68,94,N,NA,N,N,575,5444,1314,172,26,112,436,1031,141,64,NA,NA,680,593,3.68,18,7,33,4353,1384,97,615,717,151,171,0.976,New York Mets,Shea Stadium,1112774,99,100,NYM,NYN,NYN,TRUE,1982,bambege01 NYN,1
322,corrapa01,1983,PHI,NL,1,86,43,42,1,N,248,132,115,0.532258065,NA,NA,NA,0.532258065,248,132,115,1.5,2,NL,PHI,E,1,163,82,90,72,Y,NA,Y,N,696,5426,1352,209,45,125,640,906,143,75,NA,NA,635,542,3.34,20,10,41,4383,1429,111,464,1092,152,117,0.976,Philadelphia Phillies,Veterans Stadium,2128339,99,99,PHI,PHI,PHI,TRUE,1982,corrapa01 PHI,1
323,eliale01,1983,CHN,NL,1,123,54,69,5,N,285,127,158,0.445614035,NA,NA,NA,0.445614035,285,127,158,5,2,NL,CHC,E,5,162,81,71,91,N,NA,N,N,701,5512,1436,272,42,140,470,868,84,40,NA,NA,719,647,4.08,9,10,42,4284,1496,117,498,807,115,164,0.982,Chicago Cubs,Wrigley Field,1479717,104,104,CHC,CHN,CHN,TRUE,1982,eliale01 CHN,1
324,ferrami01,1983,CLE,AL,1,100,40,60,7,N,NA,NA,NA,0.4,NA,NA,NA,0.4,100,40,60,7,1,AL,CLE,E,7,162,81,70,92,N,NA,N,N,704,5476,1451,249,31,86,605,691,109,71,NA,NA,785,709,4.43,34,8,25,4323,1531,120,529,794,122,174,0.98,Cleveland Indians,Cleveland Stadium,768941,104,105,CLE,CLE,CLE,TRUE,1983,ferrami01 CLE,1
325,foxch01,1983,CHN,NL,2,39,17,22,5,N,NA,NA,NA,0.435897436,NA,NA,NA,0.435897436,39,17,22,5,1,NL,CHC,E,5,162,81,71,91,N,NA,N,N,701,5512,1436,272,42,140,470,868,84,40,NA,NA,719,647,4.08,9,10,42,4284,1496,117,498,807,115,164,0.982,Chicago Cubs,Wrigley Field,1479717,104,104,CHC,CHN,CHN,TRUE,1983,foxch01 CHN,1
326,howarfr01,1983,NYN,NL,2,116,52,64,6,N,NA,NA,NA,0.448275862,NA,NA,NA,0.448275862,116,52,64,6,1,NL,NYM,E,6,162,82,68,94,N,NA,N,N,575,5444,1314,172,26,112,436,1031,141,64,NA,NA,680,593,3.68,18,7,33,4353,1384,97,615,717,151,171,0.976,New York Mets,Shea Stadium,1112774,99,100,NYM,NYN,NYN,TRUE,1983,howarfr01 NYN,1
327,kuennha01,1983,ML4,AL,1,162,87,75,5,N,278,159,118,0.571942446,279,160,118,0.573476703,279,160,118,3.666666667,3,AL,MIL,E,5,162,81,87,75,N,NA,N,N,764,5620,1556,281,57,132,475,665,101,49,NA,NA,708,649,4.02,35,10,43,4362,1513,133,491,689,113,162,0.982,Milwaukee Brewers,County Stadium,2397131,93,92,MIL,MIL,MIL,FALSE,1981,kuennha01 ML4,1
328,lachere01,1983,SEA,AL,1,73,26,47,7,N,235,102,133,0.434042553,320,140,180,0.4375,320,140,180,5.333333333,3,AL,SEA,W,7,162,81,60,102,N,NA,N,N,558,5336,1280,247,31,111,460,840,144,80,NA,NA,740,649,4.12,25,9,39,4254,1455,145,544,910,134,159,0.979,Seattle Mariners,Kingdome,813537,104,105,SEA,SEA,SEA,TRUE,1981,lachere01 SEA,1
329,nixonru01,1983,CIN,NL,1,162,74,88,6,N,232,101,131,0.435344828,NA,NA,NA,0.435344828,232,101,131,6,2,NL,CIN,W,6,162,81,74,88,N,NA,N,N,623,5333,1274,236,35,107,588,1006,154,77,NA,NA,710,637,3.98,34,5,29,4323,1365,135,627,934,114,121,0.981,Cincinnati Reds,Riverfront Stadium,1190419,103,104,CIN,CIN,CIN,FALSE,1982,nixonru01 CIN,1
330,garcida99,1982,CLE,AL,1,162,78,84,7,N,265,130,135,0.490566038,425,209,216,0.491764706,491,247,244,6,4,AL,CLE,E,6,162,81,78,84,N,NA,N,N,683,5559,1458,225,32,109,651,625,151,68,NA,NA,748,670,4.11,31,9,30,4404,1433,122,589,882,123,129,0.98,Cleveland Indians,Cleveland Stadium,1044021,101,101,CLE,CLE,CLE,FALSE,1979,garcida99 CLE,1
331,johnsda01,1982,TEX,AL,2,66,26,40,6,N,NA,NA,NA,0.393939394,NA,NA,NA,0.393939394,66,26,40,6,1,AL,TEX,W,6,162,81,64,98,N,NA,N,N,590,5445,1354,204,26,115,447,750,63,45,NA,NA,749,681,4.28,32,5,24,4293,1554,128,483,690,121,169,0.981,Texas Rangers,Arlington Stadium,1154432,95,95,TEX,TEX,TEX,TRUE,1982,johnsda01 TEX,1
332,kingcl01,1982,NYA,AL,3,62,29,33,5,N,NA,NA,NA,0.467741935,NA,NA,NA,0.467741935,62,29,33,5,1,AL,NYY,E,5,162,81,79,83,N,NA,N,N,709,5526,1417,225,37,161,590,719,69,45,NA,NA,716,647,3.99,24,8,39,4377,1471,113,491,939,128,158,0.979,New York Yankees,Yankee Stadium II,2041219,98,97,NYY,NYA,NYA,TRUE,1982,kingcl01 NYA,1
333,lemonbo01,1982,NYA,AL,1,14,6,8,5,N,39,17,22,0.435897436,104,51,53,0.490384615,172,99,73,4,4,AL,NYY,E,5,162,81,79,83,N,NA,N,N,709,5526,1417,225,37,161,590,719,69,45,NA,NA,716,647,3.99,24,8,39,4377,1471,113,491,939,128,158,0.979,New York Yankees,Yankee Stadium II,2041219,98,97,NYY,NYA,NYA,TRUE,1979,lemonbo01 NYA,1
334,martibi02,1982,OAK,AL,1,162,68,94,5,N,271,132,139,0.487084871,433,215,218,0.496535797,433,215,218,2.666666667,3,AL,OAK,W,5,162,81,68,94,N,NA,N,N,691,5448,1286,211,27,149,582,948,232,87,NA,NA,819,734,4.54,42,6,22,4368,1506,177,648,697,160,140,0.974,Oakland Athletics,Oakland Coliseum,1735489,94,95,OAK,OAK,OAK,FALSE,1980,martibi02 OAK,1
335,mcnamjo99,1982,CIN,NL,1,92,34,58,6,N,200,100,100,0.5,363,189,173,0.520661157,524,279,244,3,4,NL,CIN,W,6,162,81,61,101,N,NA,N,N,545,5479,1375,228,34,82,470,817,131,69,NA,NA,661,594,3.66,22,7,31,4380,1414,105,570,998,128,158,0.98,Cincinnati Reds,Riverfront Stadium,1326528,102,102,CIN,CIN,CIN,TRUE,1979,mcnamjo99 CIN,1
336,michage01,1982,NYA,AL,2,86,44,42,5,N,168,92,76,0.547619048,NA,NA,NA,0.547619048,168,92,76,3,2,AL,NYY,E,5,162,81,79,83,N,NA,N,N,709,5526,1417,225,37,161,590,719,69,45,NA,NA,716,647,3.99,24,8,39,4377,1471,113,491,939,128,158,0.979,New York Yankees,Yankee Stadium II,2041219,98,97,NYY,NYA,NYA,TRUE,1981,michage01 NYA,1
337,rodgebu01,1982,ML4,AL,1,47,23,24,1,N,156,85,71,0.544871795,179,98,81,0.547486034,226,124,102,2,4,AL,MIL,E,1,163,82,95,67,Y,NA,Y,N,891,5733,1599,277,41,216,484,714,84,52,NA,NA,717,649,3.98,34,6,47,4401,1514,152,511,717,125,185,0.98,Milwaukee Brewers,County Stadium,1978896,94,93,MIL,MIL,MIL,TRUE,1979,rodgebu01 ML4,1
338,virdobi01,1982,HOU,NL,1,111,49,62,5,N,221,110,111,0.497737557,384,203,181,0.528645833,1067,544,522,3.25,8,NL,HOU,W,5,162,81,77,85,N,NA,N,N,569,5440,1342,236,48,74,435,830,140,61,NA,NA,620,549,3.42,37,16,31,4338,1338,87,479,899,136,154,0.978,Houston Astros,Astrodome,1558555,92,92,HOU,HOU,HOU,TRUE,1975,virdobi01 HOU,1
339,zimmedo01,1982,TEX,AL,1,96,38,58,6,N,201,95,106,0.472636816,NA,NA,NA,0.472636816,201,95,106,4,2,AL,TEX,W,6,162,81,64,98,N,NA,N,N,590,5445,1354,204,26,115,447,750,63,45,NA,NA,749,681,4.28,32,5,24,4293,1554,128,483,690,121,169,0.981,Texas Rangers,Arlington Stadium,1154432,95,95,TEX,TEX,TEX,TRUE,1981,zimmedo01 TEX,1
340,amalfjo01,1981,CHN,NL,1,106,38,65,5,N,178,64,111,0.359550562,185,66,116,0.356756757,185,66,116,5.333333333,3,NL,CHC,E,6,106,58,38,65,N,NA,N,N,370,3546,838,138,29,57,342,611,72,41,NA,NA,483,426,4.01,6,2,20,2868,983,59,388,532,113,103,0.974,Chicago Cubs,Wrigley Field,565637,104,106,CHC,CHN,CHN,FALSE,1979,amalfjo01 CHN,1
341,fregoji01,1981,CAL,AL,1,47,22,25,4,N,207,87,120,0.420289855,369,175,194,0.474254743,486,237,249,3.25,4,AL,ANA,W,5,110,54,51,59,N,NA,N,N,476,3688,944,134,16,97,393,571,44,33,NA,NA,453,399,3.7,27,5,19,2914,958,81,323,426,101,120,0.977,California Angels,Anaheim Stadium,1441545,100,99,CAL,CAL,CAL,TRUE,1978,fregoji01 CAL,1
342,freyji99,1981,KCA,AL,1,70,30,40,1,N,232,127,105,0.547413793,NA,NA,NA,0.547413793,232,127,105,1,2,AL,KCR,W,4,103,47,50,53,Y,NA,N,N,397,3560,952,169,29,61,301,419,100,53,NA,NA,405,365,3.56,24,8,24,2767,909,75,273,404,72,94,0.982,Kansas City Royals,Royals Stadium,1279403,99,98,KCR,KCA,KCA,TRUE,1980,freyji99 KCA,1
343,goryljo01,1981,MIN,AL,1,37,11,25,7,N,73,34,38,0.465753425,NA,NA,NA,0.465753425,73,34,38,5,2,AL,MIN,W,7,110,61,41,68,N,NA,N,N,378,3676,884,147,36,47,275,497,34,27,NA,NA,486,433,3.98,13,6,22,2937,1021,79,376,500,93,103,0.978,Minnesota Twins,Metropolitan Stadium,469090,107,108,MIN,MIN,MIN,TRUE,1980,goryljo01 MIN,1
344,greenda02,1981,PHI,NL,1,107,59,48,1,N,269,150,119,0.557620818,299,169,130,0.565217391,299,169,130,2,3,NL,PHI,E,3,107,55,59,48,Y,NA,N,N,491,3665,1002,165,25,69,372,432,103,46,NA,NA,472,432,4.05,19,5,23,2880,967,72,347,580,86,90,0.98,Philadelphia Phillies,Veterans Stadium,1638752,104,104,PHI,PHI,PHI,FALSE,1979,greenda02 PHI,1
345,howarfr01,1981,SDN,NL,1,110,41,69,6,N,NA,NA,NA,0.372727273,NA,NA,NA,0.372727273,110,41,69,6,1,NL,SDP,W,6,110,55,41,69,N,NA,N,N,382,3757,963,170,35,32,311,525,83,62,NA,NA,455,414,3.72,9,6,23,3006,1013,64,414,492,102,117,0.977,San Diego Padres,Jack Murphy Stadium,519161,93,94,SDP,SDN,SDN,FALSE,1981,howarfr01 SDN,1
346,mattibo01,1981,TOR,AL,1,106,37,69,7,N,268,104,164,0.388059701,NA,NA,NA,0.388059701,268,104,164,7,2,AL,TOR,E,7,106,53,37,69,N,NA,N,N,329,3521,797,137,23,61,284,556,66,57,NA,NA,466,404,3.82,20,4,18,2859,908,72,377,451,105,102,0.974,Toronto Blue Jays,Exhibition Stadium,755083,106,108,TOR,TOR,TOR,FALSE,1980,mattibo01 TOR,1
347,torrejo01,1981,NYN,NL,1,105,41,62,4,N,267,108,157,0.404494382,430,171,256,0.397674419,709,286,420,5.4,5,NL,NYM,E,5,105,52,41,62,N,NA,N,N,348,3493,868,136,35,57,304,603,103,42,NA,NA,432,365,3.55,7,3,24,2778,906,74,336,490,130,89,0.968,New York Mets,Shea Stadium,704244,98,99,NYM,NYN,NYN,FALSE,1977,torrejo01 NYN,1
