"","playerID","stint","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH"
"1783","clausbr01",4,58,99,5,10,0,0,0,2,0,0,4,40,0,0,11
"1784","clayda02",1,17,2,0,0,0,0,0,0,0,0,0,2,0,0,1
"1785","clayke01",5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1786","claytro01",23,2108,7379,935,1904,363,55,110,723,231,100,565,1415,34,45,113
"1787","clearjo01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1788","clearma01",11,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1789","clemedo01",11,452,920,99,211,34,7,12,88,6,8,114,166,8,7,9
"1790","clemeed02",3,114,257,30,64,12,3,8,32,0,1,9,81,0,1,2
"1791","clemeje01",4,152,385,33,84,15,1,14,39,0,1,26,110,3,6,1
"1792","clemema01",9,239,348,22,33,5,1,0,12,0,0,14,174,0,4,43
"1793","clemepa01",12,288,17,0,1,0,0,0,0,0,0,0,10,0,0,1
"1794","clemepa02",5,66,21,1,0,0,0,0,0,0,0,1,11,0,0,1
"1795","clemero01",18,2433,9454,1416,3000,440,166,240,1305,83,46,621,1230,167,35,36
"1796","clemero02",24,709,179,5,31,6,0,0,12,0,0,13,61,0,2,18
"1797","clemoch01",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1798","clemola01",3,19,8,5,2,0,1,1,1,0,0,1,1,0,0,1
"1799","clenddo01",14,1362,4648,594,1273,192,57,159,682,90,57,379,1140,46,21,17
"1800","cletoma01",4,41,3,0,0,0,0,0,0,0,0,0,3,0,0,0
"1801","clevere01",15,428,232,13,49,6,0,0,17,0,0,6,50,0,1,25
"1802","clevest01",8,170,484,45,110,29,3,4,48,0,1,37,90,2,1,0
"1803","clevimi01",1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1804","clevlbr01",4,59,77,17,18,2,2,3,7,0,0,5,31,0,0,2
"1805","clibust01",1,54,56,7,10,2,0,2,6,0,0,3,9,0,0,0
"1806","clibust02",3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1807","clinege01",10,870,2328,314,645,85,24,5,187,71,40,169,291,7,19,26
"1808","clinety01",18,892,1834,251,437,53,25,6,125,22,19,153,262,5,21,27
"1809","clintlo01",15,691,2153,270,532,112,31,65,269,12,7,188,418,14,7,15
"1810","clippty01",14,558,15,0,3,1,0,0,0,0,0,0,6,0,0,3
"1811","clonito01",14,366,621,65,119,16,2,11,67,2,1,9,161,0,2,39
"1812","clontbr01",8,272,10,2,0,0,0,0,0,0,0,2,6,0,1,1
"1813","clossjd01",3,160,447,46,107,21,3,10,48,1,1,50,93,3,4,5
"1814","clostal01",4,21,7,0,0,0,0,0,0,0,0,0,2,0,0,1
"1815","cloudke01",3,71,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"1816","clowebi01",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1817","cloydty01",2,19,29,3,3,1,0,0,1,0,0,5,7,0,0,2
"1818","cluttbr01",2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1819","clybuda01",3,41,109,14,23,4,0,4,8,0,0,8,33,0,1,0
"1820","clydeda01",5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1821","coachpe01",1,16,45,3,14,3,0,0,5,0,1,1,7,0,2,1
"1822","coateji01",11,247,160,14,21,5,0,0,7,0,0,5,93,0,2,19
"1823","coatsbu01",3,46,57,4,11,5,0,1,3,1,0,4,23,0,0,0
"1824","coatsja01",1,28,50,8,10,4,0,1,4,1,0,5,12,0,2,1
"1825","cobbal01",5,86,11,0,1,1,0,0,1,0,0,0,2,0,1,0
"1826","cobbhe01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1827","cocanja01",4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1828","cochrda01",5,218,514,43,121,24,1,8,43,1,3,40,129,1,3,4
"1829","cochrgo01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1830","cockral01",1,9,8,0,2,1,0,0,2,0,0,0,4,0,0,0
"1831","cocopa01",3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1832","codirch01",8,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1833","coellro01",3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1834","coffeto01",10,461,7,0,0,0,0,0,0,0,0,0,5,0,0,3
"1835","coffiiv01",1,23,60,6,13,4,1,0,6,1,0,5,11,0,1,0
"1836","coffmke01",3,32,37,2,7,3,0,0,4,0,0,1,12,0,1,1
"1837","coganto01",1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1838","coggida01",3,60,48,1,2,1,0,0,1,0,0,3,23,0,0,4
"1839","coggifr01",3,87,247,25,53,9,1,1,15,2,1,12,50,2,0,2
"1840","coggiri01",9,342,1083,125,287,42,13,12,90,50,21,72,100,5,5,26
"1841","coghlch01",10,765,2505,346,651,147,26,52,229,47,23,266,513,19,22,12
"1842","cohenhy01",1,7,3,0,0,0,0,0,0,0,0,1,1,0,0,0
"1843","cokeph01",13,407,3,0,0,0,0,0,0,0,0,0,3,0,0,0
"1844","cokerji01",9,233,592,44,137,15,4,16,70,1,5,55,99,7,4,7
"1845","colabch01",4,225,727,86,187,35,1,28,111,2,3,58,229,1,6,0
"1846","colanmi01",3,71,116,12,27,4,3,2,8,0,0,10,32,0,2,1
"1847","colavro01",18,1841,6503,971,1730,283,21,374,1159,19,27,951,880,58,29,16
"1848","colbecr01",2,72,163,12,35,7,2,2,21,1,0,12,35,1,0,2
"1849","colbemi01",2,80,224,16,58,10,2,2,28,0,1,5,61,0,2,4
"1850","colbena01",14,1004,3422,481,833,141,25,173,520,52,31,383,902,55,23,10
"1851","colbevi01",3,98,51,4,8,2,0,0,0,0,0,4,22,0,0,3
"1852","colboji01",12,302,55,0,4,0,1,0,1,0,0,2,30,0,0,3
"1853","colbrgr01",17,992,2769,337,801,155,12,98,422,29,21,170,444,11,49,2
"1854","coleaj01",2,11,9,0,0,0,0,0,0,0,0,0,4,0,0,1
"1855","coleal01",9,573,1760,286,493,58,26,5,117,148,59,217,296,8,7,19
"1856","colege01",4,96,180,14,32,1,0,2,12,0,0,5,78,0,1,16
"1857","colemca01",4,60,48,3,7,2,1,0,2,0,0,1,18,0,0,6
"1858","colemch01",4,201,462,51,91,8,2,9,30,7,9,37,85,5,7,2
"1859","colemda01",1,11,12,1,0,0,0,0,0,0,0,1,3,0,0,0
"1860","colemdu01",1,4,5,0,0,0,0,0,0,0,0,0,3,0,0,0
"1861","colemgo01",9,773,2384,282,650,102,11,98,387,9,8,177,333,25,11,13
"1862","colemjo02",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1863","colemjo05",21,485,462,18,49,8,0,0,23,0,1,32,195,0,1,44
"1864","colemlo01",6,213,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"1865","colemmi01",3,22,67,8,13,1,0,1,9,1,1,1,26,0,0,1
"1866","colemri01",7,95,69,5,5,0,0,0,0,0,0,4,37,0,0,5
"1867","colemvi01",15,1371,5406,849,1425,176,89,28,346,752,177,477,960,12,15,48
"1868","colesch01",1,5,11,0,2,1,0,0,2,0,0,2,6,0,0,0
"1869","colesda01",20,957,2891,333,709,142,14,75,368,20,23,237,445,12,35,25
"1870","colest01",1,9,7,1,1,0,0,0,0,0,0,2,2,0,0,0
"1871","coletch01",1,14,30,5,9,1,0,1,7,0,0,1,4,0,0,0
"1872","colevi01",1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1
"1873","colinal01",1,2,5,0,1,0,0,0,1,0,0,0,1,0,0,0
"1874","collawi01",1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1875","collida02",16,1701,4907,667,1335,187,52,32,373,395,139,467,660,16,38,64
"1876","collido01",2,44,11,0,0,0,0,0,0,0,0,0,6,0,0,1
"1877","collike01",8,201,388,30,81,17,4,6,34,1,2,20,97,3,0,5
"1878","collilo01",8,315,713,89,172,33,7,8,78,12,6,75,160,7,9,6
"1879","colliti01",4,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1880","collity01",3,134,352,35,89,13,6,9,44,3,2,27,85,0,2,1
"1881","collmjo01",8,203,154,8,19,2,0,0,6,0,0,9,56,0,2,14
"1882","colomal01",4,108,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"1883","colomje01",12,341,2,0,0,0,0,0,0,0,0,0,2,0,0,1
"1884","colonba01",21,509,276,10,25,4,0,1,11,0,0,1,153,0,2,21
"1885","colonch01",3,118,299,29,80,16,1,1,25,5,3,25,52,0,2,3
"1886","coloncr01",1,14,36,5,6,0,0,0,1,0,0,1,8,0,0,1
"1887","colonjo01",1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1888","colonro01",8,124,8,0,0,0,0,0,0,0,0,0,5,0,0,1
"1889","colpadi01",1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1890","colsolo01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1891","coltola01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1892","colucbo01",7,370,1095,141,241,38,15,26,114,33,21,128,202,5,8,21
"1893","colvity01",6,441,1215,164,290,63,21,49,178,14,4,78,352,6,6,4
"1894","colyest01",3,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1895","combege01",2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1896","combspa01",4,56,95,13,14,4,0,0,4,1,0,6,36,0,1,8
"1897","comerst01",7,176,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1898","comerwa01",7,316,687,119,157,22,2,16,67,22,9,106,106,2,2,7
"1899","comptcl01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1900","comptmi01",1,47,110,8,18,0,1,1,7,0,0,9,22,3,2,0
"1901","comstke01",8,144,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"1902","conceda01",19,2488,8723,993,2326,389,48,101,950,321,109,736,1186,93,21,74
"1903","concege01",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1904","conceon01",7,390,1041,108,249,34,7,3,80,25,14,47,93,0,11,26
"1905","condera01",1,14,16,0,0,0,0,0,1,0,0,3,3,0,0,0
"1906","condrcl01",6,179,25,2,3,1,0,0,0,0,0,0,15,0,0,0
"1907","conebo01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1908","coneda01",21,451,412,28,64,9,0,0,22,0,1,16,91,0,3,38
"1909","confomi01",2,165,478,68,114,35,1,21,68,2,2,53,128,2,6,0
"1910","congeha01",7,373,1013,94,224,50,2,31,114,0,4,97,267,4,10,9
"1911","conigbi01",5,347,1130,142,289,56,10,40,128,9,10,86,244,5,8,6
"1912","conigto01",8,876,3221,464,849,139,23,166,516,20,23,287,629,28,33,19
"1913","coninje01",23,2024,6957,870,1982,385,36,214,1071,54,29,671,1168,46,41,9
"1914","conlead01",2,40,59,4,9,0,0,0,4,0,0,1,30,0,0,8
"1915","conlebo01",1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"1916","connafr02",2,58,122,16,27,4,0,3,15,0,0,19,26,0,1,2
"1917","connest01",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1918","connobi01",3,26,2,0,1,0,0,0,0,0,0,2,0,0,0,1
"1919","connoed02",2,42,29,3,5,2,0,0,2,0,0,1,10,0,0,3
"1920","conrabr01",8,293,460,57,92,24,3,19,73,7,1,43,166,3,3,6
"1921","conroti01",7,136,44,2,4,2,0,0,6,0,0,3,19,0,0,10
"1922","constji01",10,56,17,0,4,1,0,0,0,0,0,3,5,0,0,1
"1923","constjo01",4,112,220,32,60,3,1,2,17,12,9,14,41,2,0,6
"1924","contija01",5,182,420,47,100,24,5,6,47,7,5,33,124,3,2,5
"1925","contrca01",2,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"1926","contrjo01",15,299,29,1,0,0,0,0,0,0,0,3,18,0,0,1
"1927","contrna01",1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1928","contrwi01",1,76,252,33,71,14,1,12,35,2,2,26,67,0,4,0
"1929","conveji01",6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1930","conwaje01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1931","cookaa01",11,272,382,26,58,7,1,0,19,0,0,21,130,0,2,67
"1932","cookan01",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1933","cookcl01",7,163,398,33,80,17,3,7,35,2,1,26,136,6,3,6
"1934","cookde01",23,669,110,15,29,2,1,2,9,0,0,3,13,0,0,9
"1935","cookea01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1936","cookest01",6,104,171,8,24,4,0,0,7,0,0,0,47,0,1,20
"1937","cookgl01",1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1938","cookmi01",5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1939","cookro02",2,49,25,3,6,0,2,0,1,0,0,1,14,0,0,1
"1940","cookry01",7,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1941","cooksbr01",2,25,40,2,6,1,0,0,5,1,0,2,8,0,0,1
"1942","coolbmi01",2,44,82,10,15,6,0,2,7,0,0,6,19,0,2,1
"1943","coolbsc01",4,167,432,44,93,15,1,8,41,1,3,39,108,2,2,9
"1944","coombda01",9,144,100,6,14,4,0,0,5,0,0,5,55,0,0,9
"1945","coomero01",9,911,3019,333,827,151,8,92,449,13,7,177,429,14,9,1
"1946","cooneti01",1,6,10,1,3,1,0,0,0,0,0,0,0,0,0,1
"1947","coopebr01",6,42,9,0,1,0,0,0,0,0,0,0,4,0,0,0
"1948","coopeca01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1949","coopece01",17,1896,7349,1012,2192,415,47,241,1125,89,49,448,911,79,17,46
"1950","coopeda01",2,72,211,25,57,18,0,6,23,0,1,11,36,0,2,0
"1951","coopedo01",4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1952","coopega01",1,21,2,3,0,0,0,0,0,2,1,0,1,0,0,0
"1953","coopega02",1,9,16,1,4,1,0,0,2,0,0,3,6,0,0,0
"1954","coopesc01",7,592,1801,197,478,94,12,33,211,7,10,193,299,20,11,9
"1955","copelma01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1956","copelsc01",1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"1957","coppiro01",7,82,8,0,1,0,0,0,1,0,0,0,3,0,0,1
"1958","coquitr01",2,51,108,8,25,7,0,1,12,1,0,11,26,0,1,1
"1959","coraal01",18,1273,3408,360,828,140,39,35,286,47,21,248,423,33,90,61
"1960","corajo01",13,1119,3734,624,1035,171,41,30,294,117,60,380,335,6,44,84
"1961","corbedo01",10,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1962","corbesh01",3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1963","corbiar01",3,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"1964","corbipa01",4,109,175,19,30,7,2,0,14,0,1,7,65,0,1,15
"1965","corbira01",5,184,83,4,11,1,0,0,4,0,0,4,36,0,0,6
"1966","corcida01",1,5,3,0,1,0,0,0,0,0,0,0,0,0,0,2
"1967","corcoro01",5,82,3,0,0,0,0,0,0,0,0,1,3,0,0,0
"1968","corcoti01",9,509,1050,120,283,46,4,12,128,4,7,130,102,16,7,8
"1969","corcoti02",3,40,4,0,0,0,0,0,0,0,0,0,3,0,0,1
"1970","cordech01",7,314,5,0,0,0,0,0,0,0,0,0,4,0,0,2
"1971","cordefr01",18,800,3,0,0,0,0,0,0,0,0,0,1,0,0,0
"1972","cordewi01",18,1247,4311,587,1178,261,19,122,566,49,19,325,775,35,57,12
"1973","cordier01",2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1974","cordofr01",5,166,231,8,28,1,1,0,8,0,0,10,92,0,0,17
"1975","cordoma01",9,952,3419,480,938,192,18,122,540,57,36,329,730,16,50,2
"1976","coreybr01",9,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977","coreyma01",3,59,57,10,12,2,0,1,3,1,1,7,13,0,0,0
"1978","coreyma02",6,82,3,0,0,0,0,0,0,0,0,0,3,0,0,0
"1979","corkimi01",6,164,119,16,24,2,0,5,12,0,0,10,54,0,0,11
"1980","cormila01",8,290,47,1,5,1,0,0,2,0,0,2,17,0,0,4
"1981","cormirh01",18,683,192,15,36,4,1,0,12,0,0,5,45,0,1,30
"1982","cornebr01",2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1983","corneje01",1,23,4,0,0,0,0,0,0,0,0,0,3,0,0,0
"1984","cornejo01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985","cornema01",1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986","cornena01",4,56,4,0,0,0,0,0,0,0,0,0,4,0,0,1
"1987","cornere01",5,46,62,1,8,2,0,0,1,0,0,0,21,0,0,5
"1988","cornute01",2,29,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"1989","corpama01",7,359,10,0,0,0,0,0,0,0,0,2,7,0,0,1
"1990","corpoca01",6,232,701,63,153,25,1,20,78,0,1,44,205,5,19,8
"1991","corrapa01",11,300,767,63,166,28,3,4,54,1,1,75,167,10,7,6
"1992","correca01",2,252,964,128,266,58,4,42,164,27,7,115,217,7,6,0
"1993","correed01",3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994","correke01",15,363,300,12,36,6,0,0,13,0,2,11,125,0,0,45
"1995","correro01",3,84,166,19,43,7,1,0,12,2,4,6,25,0,6,6
"1996","correvi01",8,410,1132,124,259,60,4,29,125,2,8,128,220,19,8,12
"1997","corsiji01",12,368,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"1998","cortba01",1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999","corteda01",4,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000","corteda02",2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001","cortefe01",2,16,27,3,5,1,0,0,2,0,0,2,3,0,0,1
"2002","cosarja01",8,68,54,2,7,0,0,0,1,0,0,0,20,0,0,6
"2003","coseyra01",1,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0
"2004","cosgrmi01",5,119,56,2,5,1,0,0,1,0,0,4,14,0,0,10
"2005","cosmaji01",3,12,11,0,1,0,0,0,1,0,0,0,6,0,0,1
"2006","costami01",1,17,18,0,1,0,0,0,2,0,0,1,10,0,0,0
"2007","costash01",3,154,421,49,107,28,2,5,42,2,1,16,63,2,6,3
"2008","costech01",6,299,806,83,219,47,0,23,108,0,1,52,157,4,18,6
"2009","costejo01",6,119,12,0,0,0,0,0,0,0,0,0,9,0,0,3
"2010","costoti01",2,43,134,16,30,7,0,3,14,0,0,9,23,0,0,0
"2011","cotahu01",7,196,519,48,121,25,2,12,61,0,0,32,142,4,4,2
"2012","cothaca01",2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","cottich01",11,580,1584,168,348,63,17,19,127,28,10,137,248,11,5,30
"2014","cottohe01",12,884,2178,296,569,87,9,44,210,130,26,107,352,10,16,21
"2015","cottojh01",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016","cottsne01",12,483,2,0,1,1,0,0,0,0,0,0,1,0,0,0
"2017","couchmi01",1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018","coughma01",7,35,54,5,10,0,0,0,4,0,0,10,18,0,0,1
"2019","couloda01",5,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020","coultch01",1,6,19,3,6,1,1,0,4,0,1,2,6,0,0,0
"2021","counscr01",20,1624,4741,647,1208,218,40,42,390,103,49,589,663,35,54,57
"2022","courtjo01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023","cousisc01",4,135,179,15,32,7,3,2,9,2,2,12,61,2,0,2
"2024","coutljo01",1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025","covinwe01",22,1075,2978,355,832,128,17,131,499,7,4,247,414,51,24,16
"2026","cowanbi01",12,493,1190,131,281,44,8,40,125,17,8,50,297,10,4,6
"2027","cowarka01",2,65,131,16,23,6,0,2,12,1,1,5,42,0,1,1
"2028","cowenal01",15,1584,5534,704,1494,276,68,108,717,120,74,389,659,28,34,28
"2029","cowgico01",8,317,689,83,161,22,4,12,57,14,7,58,197,1,5,6
"2030","cowlejo01",5,96,18,0,4,1,0,0,0,0,0,0,4,0,0,1
"2031","coxbo01",2,220,628,50,141,22,2,9,58,3,3,75,126,14,6,3
"2032","coxca01",10,308,151,3,15,0,0,0,5,0,0,7,94,0,0,16
"2033","coxda01",13,281,359,17,39,3,1,0,12,0,0,13,152,0,2,41
"2034","coxda02",1,15,25,2,6,1,0,1,2,0,0,0,5,0,2,0
"2035","coxer01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2036","coxgl01",4,17,10,1,0,0,0,0,0,0,0,2,7,0,1,0
"2037","coxje01",2,61,169,20,36,3,0,0,9,8,5,14,23,0,0,11
"2038","coxji01",4,110,307,33,66,11,2,3,33,3,3,27,44,3,1,7
"2039","coxla01",9,348,825,72,182,31,5,12,85,5,4,70,117,1,1,13
"2040","coxst01",4,378,1239,146,324,72,2,39,158,8,4,129,240,7,22,0
"2041","coxte01",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042","coxte02",5,272,771,65,189,29,1,10,79,3,6,57,98,5,3,12
"2043","cozarza01",6,621,2329,295,573,119,15,58,217,18,4,133,413,9,16,23
"2044","crabbca01",1,21,34,4,6,1,0,0,2,1,0,4,6,0,1,0
"2045","crabtti01",7,342,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2046","craddwa01",3,29,9,0,0,0,0,0,0,0,0,0,1,0,0,0
"2047","cradlri01",1,5,7,0,1,0,0,0,2,1,0,1,5,0,0,0
"2048","craigal01",8,534,1831,239,506,107,3,59,296,11,3,143,394,4,21,1
"2049","craigpe01",3,6,3,1,2,0,0,0,0,0,0,1,0,0,0,0
"2050","craigro01",12,368,448,15,38,2,0,0,12,0,2,31,219,0,1,28
"2051","craigro02",4,145,367,49,94,25,2,3,27,7,8,24,48,3,2,7
"2052","crainje01",10,532,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"2053","cramebo01",2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2054","cramje01",4,23,6,0,1,0,0,0,0,0,0,0,2,0,0,0
"2055","cravyty01",2,34,12,1,1,0,0,1,1,0,0,0,4,0,0,3
"2056","crawfbr01",6,809,2681,304,675,136,33,59,346,21,16,253,585,42,25,6
"2057","crawfca01",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2058","crawfca02",15,1716,6655,998,1931,309,123,136,766,480,109,377,1067,24,47,34
"2059","crawfev01",1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2060","crawfji01",5,181,30,2,8,2,0,0,3,0,0,3,10,0,0,1
"2061","crawfjo01",1,19,11,0,0,0,0,0,0,0,0,0,5,0,0,0
"2062","crawfla01",1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2063","crawfpa02",2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2064","crawfst01",10,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2065","crawfwi01",16,1210,3435,507,921,152,35,86,419,47,36,431,664,55,9,22
"2066","credejo01",10,888,3101,392,787,159,5,140,470,4,12,199,459,6,38,8
"2067","creekdo01",11,279,5,1,1,0,0,0,0,0,0,0,3,0,0,3
"2068","creelke01",4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2069","cremibo01",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2070","crespce01",3,132,261,38,50,10,1,4,14,11,4,28,76,0,0,2
"2071","crespfe01",7,262,445,46,109,22,4,10,68,9,6,50,101,4,11,8
"2072","cressja01",5,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2073","crewsti01",6,281,22,2,3,0,0,0,1,0,0,1,12,0,0,1
"2074","crideje01",2,53,33,5,6,3,0,0,0,0,0,0,7,0,0,2
"2075","crimch01",8,449,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2076","cripeda01",1,7,13,1,2,0,0,0,1,0,0,0,2,0,0,0
"2077","criscda01",1,7,9,1,3,0,0,1,1,0,0,0,1,0,0,1
"2078","crispco01",17,1586,5930,877,1572,308,57,130,639,309,79,561,865,18,5,80
"2079","crockky01",3,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2080","cromawa01",10,1107,3927,459,1104,229,32,61,391,50,37,325,403,85,18,17
"2081","cromedt01",2,85,104,14,32,7,0,7,20,0,0,4,33,1,1,1
"2082","crometr01",8,196,524,54,118,22,1,12,48,0,1,27,101,5,4,4
"2083","cronch01",2,12,25,0,2,0,0,0,0,0,0,2,9,0,0,0
"2084","croncj01",3,308,1027,116,274,54,4,43,157,5,4,51,218,2,13,0
"2085","crosbbo01",10,747,2559,329,605,146,8,62,276,34,13,241,516,4,16,14
"2086","crosbbu01",4,205,250,32,54,5,2,4,20,9,2,10,51,0,3,6
"2087","crosbca01",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2088","crosbed01",8,297,677,67,149,22,4,0,44,1,7,55,74,3,5,10
"2089","crosbke01",2,16,2,1,1,0,0,0,0,0,0,1,0,0,0,0
"2090","crottmi01",1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2091","croucza01",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2092","crousri01",5,111,4,1,2,0,0,0,0,0,0,1,1,0,0,3
"2093","crowaa01",4,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2094","crowde01",1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2095","crowdo01",1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0
"2096","croweji01",3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2097","crowetr01",4,265,818,94,196,41,7,4,68,35,8,60,160,1,4,9
"2098","crowlte01",17,865,1518,174,379,62,1,42,229,3,0,222,181,21,7,6
"2099","crozier01",1,14,33,5,5,2,0,2,4,0,0,6,19,0,0,0
"2100","crucefr01",3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2101","crudami01",4,71,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"2102","cruzde01",11,1234,4124,442,1109,250,16,70,464,16,28,132,429,12,24,63
"2103","cruzen01",2,61,72,6,6,1,0,0,2,0,0,4,30,0,1,0
"2104","cruzfa01",3,39,89,7,17,2,0,0,5,1,1,8,22,0,0,3
"2105","cruzhe01",13,624,1607,186,361,71,9,39,200,7,8,176,317,15,4,10
"2106","cruzhe02",4,171,280,32,64,7,3,8,34,1,4,25,31,4,1,1
"2107","cruziv01",4,41,55,5,15,1,0,2,8,0,0,3,17,0,0,0
"2108","cruzja01",13,409,729,95,176,38,2,19,105,4,8,85,207,3,16,4
"2109","cruzjo01",19,2353,7917,1036,2251,391,94,165,1077,317,136,898,1031,142,7,27
"2110","cruzjo02",19,1388,4724,713,1167,252,36,204,624,113,39,658,1147,37,5,23
"2111","cruzju01",12,1156,3859,557,916,113,27,23,279,343,78,478,508,3,14,56
"2112","cruzju02",12,450,70,2,8,1,1,0,2,0,0,4,28,0,0,7
"2113","cruzlu01",7,195,610,57,143,27,1,7,57,4,2,24,78,3,9,6
"2114","cruzne01",6,204,33,1,3,1,0,0,2,0,0,1,12,0,0,4
